Match;1;Team1;CoC;Score;205;Team2;THotS;Score;293
Name;S;K;D;N;Name;S;K;D;N
Mercuk;7;8;9;-384;Bax;13;14;5;492
Guglimugli;5;5;9;38;TheJedi;5;5;4;52
TatziTatz;2;2;8;-591;rldzu;4;6;9;68
Match;2;Team1;CoC;Score;212;Team2;THotS;Score;278
Name;S;K;D;N;Name;S;K;D;N
Mercuk;1;1;10;-148;Bax;9;9;5;249
Guglimugli;9;9;7;-35;TheJedi;6;7;6;-17
TatziTatz;3;3;4;-312;rldzu;5;6;4;-72
