Match;1;Team1;dbxxd;Score;239;Team2;THotS;Score;304
Name;A;K;D;N;Name;A;K;D;N
cosax;9;10;9;-235;ridzu;15;13;9;151
leagman1;15;8;10;110;rise;15;11;9;-88
muse;12;8;12;-299;Bax;18;5;8;-213
Match;2;Team1;dbxxd;Score;267;Team2;THotS;Score;301
Name;A;K;D;N;Name;A;K;D;N
cosax;17;7;9;-249;ridzu;21;10;13;-529
leagman1;15;15;13;-4;rise;18;13;10;290
muse;22;6;8;-1;Bax;16;7;9;18
