Match;1;Team1;T999;Score;220;Team2;AR;Score;263
Name;S;K;D;N;Name;S;K;D;N
Shacka;6;6;5;70;Verax;7;8;6;163
Legolas;5;7;8;-189;Toni;6;6;7;-271
Swonko;5;5;7;-276;Milk7Way;3;4;7;18
Match;2;Team1;T999;Score;239;Team2;AR;Score;302
Name;S;K;D;N;Name;S;K;D;N
Shacka;7;7;9;-21;Verax;11;11;8;292
Legolas;8;8;10;-343;Toni;4;5;10;-558
Swonko;7;8;8;73;Milk7Way;10;10;6;-49
