Match;1;Team1;CoC;Score;302;Team2;DE;Score;230
Name;A;K;D;N;Name;A;K;D;N
Scy;13;18;8;93;Toni;10;9;12;-369
Guglimugli;21;8;9;700;Ragnor;14;9;12;-19
TatziTatz;19;4;7;-318;Verax;13;5;8;-454
Match;2;Team1;CoC;Score;300;Team2;DE;Score;241
Name;A;K;D;N;Name;A;K;D;N
Scy;18;17;10;467;Toni;16;2;12;-597
Guglimugli;16;12;9;176;Ragnor;11;14;13;-100
TatziTatz;17;3;10;-317;Verax;16;9;11;-105
