Match;1;Team1;T999;Score;300;Team2;OoP;Score;199
Name;A;K;D;N;Name;S;K;D;N
legolas;18;15;11;499;Jordyvb;13;13;12;44
Norbert;17;10;7;471;Shacka;15;11;12;-131
Swonko;16;4;9;-506;Clove;11;2;10;-803
Match;2;Team1;T999;Score;303;Team2;OoP;Score;210
Name;A;K;D;N;Name;S;K;D;N
legolas;13;14;8;459;Jordyvb;10;9;13;-192
Norbert;14;6;8;-88;Shacka;10;11;11;-45
StickNik;17;7;8;-84;Clove;11;2;8;-293
