Match;1;Team1;DE;Score;232;Team2;S2D;Score;217
Name;A;K;D;N;Name;A;K;D;N
hobo;11;8;6;23;Hellgore;7;8;10;12
Toni;8;9;10;134;Akolyth;8;6;11;-325
Match;2;Team1;DE;Score;292;Team2;S2D;Score;200
Name;A;K;D;N;Name;A;K;D;N
hobo;14;12;9;495;Hellgore;8;14;15;-303
Toni;12;16;13;187;Goos;12;8;14;-656
