Match;1;Team1;THotS;Score;302;Team2;T999;Score;123
Name;S;K;D;N;Name;S;K;D;N
Revan;10;10;7;496;Swonko;7;7;8;-270
Bax;7;8;3;269;Shacka;3;3;7;-567
TheJedi;5;6;4;177;StickNik;2;2;9;-352
Match;2;Team1;THotS;Score;301;Team2;T999;Score;167
Name;S;K;D;N;Name;S;K;D;N
Revan;14;14;6;374;Swonko;4;5;8;-120
Bax;7;7;5;317;Shacka;11;11;8;-351
TheJedi;4;4;6;150;StickNik;1;1;10;-630
