Match;1;Team1;S2D;Score;195;Team2;RGC;Score;300
Name;A;K;D;N;Name;A;K;D;N
Hellgore;12;8;11;100;robb;13;15;5;386
Daddywan;12;5;12;-527;Water;20;8;8;-60
Akolyth;10;6;10;-105;Blizz;12;5;9;-199
Match;2;Team1;S2D;Score;193;Team2;RGC;Score;301
Name;A;K;D;N;Name;A;K;D;N
Hellgore;9;13;12;-21;robb;18;13;7;497
Daddywan;16;4;12;-606;Water;22;9;9;406
Akolyth;13;5;11;-478;Blizz;14;10;8;-227
