Match;1;Team1;CoC;Score;305;Team2;T999;Score;203
Name;A;K;D;N;Name;A;K;D;N
Scy;16;13;11;361;Norbert;12;9;10;-207
Guglimugli;13;12;6;240;Swonko;13;8;12;-69
TatziTatz;14;5;8;-44;StickNik;12;5;11;-590
Match;2;Team1;CoC;Score;300;Team2;T999;Score;200
Name;A;K;D;N;Name;A;K;D;N
Scy;18;16;11;893;Norbert;11;8;12;-209
Guglimugli;16;13;6;581;Swonko;14;6;13;-438
TatziTatz;16;6;9;-241;StickNik;13;7;13;-1126
