Match;1;Team1;dbxxd;Score;302;Team2;S2D;Score;205
Name;A;K;D;N;Name;A;K;D;N
leagman1;14;9;6;517;electrino;14;11;11;-130
cosax;16;12;8;93;Akolyth;15;5;12;-318
muse;16;9;11;-336;Goos;16;5;7;-148
Match;2;Team1;dbxxd;Score;302;Team2;S2D;Score;184
Name;A;K;D;N;Name;A;K;D;N
leagman1;12;12;7;28;electrino;14;3;11;-181
cosax;7;7;7;81;Akolyth;7;8;9;-492
muse;7;8;8;117;Hellgore;9;9;9;192
