Match;1;Team1;dbxxd;Score;269;Team2;RGC;Score;254
Name;A;K;D;N;Name;A;K;D;N
leagman1;13;6;11;-292;robb;8;16;9;338
muse;5;14;13;-185;Water;13;7;11;-59
Match;2;Team1;dbxxd;Score;199;Team2;RGC;Score;288
Name;A;K;D;N;Name;A;K;D;N
leagman1;11;10;13;-452;robb;8;17;10;412
muse;10;10;13;100;Water;15;7;11;-242
Match;3;Team1;dbxxd;Score;170;Team2;RGC;Score;273
Name;A;K;D;N;Name;A;K;D;N
leagman1;8;7;12;-269;robb;10;13;8;322
muse;7;8;12;-524;Water;12;10;8;242
