Match;1;Team1;dbxxd;Score;303;Team2;OoP;Score;173
Name;A;K;D;N;Name;A;K;D;N
muse;8;14;7;712;Jordyvb;6;9;12;-354
Atlas;12;7;9;-91;Shacka;10;5;12;-376
Match;2;Team1;dbxxd;Score;300;Team2;OoP;Score;143
Name;A;K;D;N;Name;A;K;D;N
leagman1;12;14;8;677;Jordyvb;7;6;15;-671
Divide;14;12;5;516;Shacka;5;7;12;-813
