Match;1;Team1;S2D;Score;302;Team2;T999;Score;249
Name;A;K;D;N;Name;A;K;D;N
electrino;22;12;10;535;Swonko;14;14;12;-138
Hellgore;15;16;10;91;Unknown7;17;7;14;-345
Akolyth;17;10;10;-39;StickNik;18;5;13;-477
Match;2;Team1;S2D;Score;303;Team2;T999;Score;245
Name;A;K;D;N;Name;A;K;D;N
electrino;17;14;11;138;Swonko;17;10;15;-279
Hellgore;18;11;10;-34;Unknown7;19;6;11;69
Akolyth;16;8;10;-50;StickNik;18;5;12;-396
