Match;1;Team1;dbxxd;Score;304;Team2;T999;Score;221
Name;A;K;D;N;Name;A;K;D;N
muse;19;16;10;447;legolas;12;14;13;-353
leagman1;20;11;9;447;StickNik;17;6;13;-640
cosax;24;7;8;14;Swonko;17;6;10;-388
Match;2;Team1;dbxxd;Score;300;Team2;T999;Score;201
Name;A;K;D;N;Name;A;K;D;N
muse;16;16;12;17;legolas;18;7;13;-339
leagman1;15;7;9;123;StickNik;15;6;12;-797
cosax;21;9;7;401;Swonko;12;14;11;-21
