Match;1;Team1;THotS;Score;265;Team2;CUNTS;Score;232
Name;S;K;D;N;Name;S;K;D;N
Bax;7;7;6;382;muSe;6;8;3;21
Revan;6;7;5;132;leagman1;6;6;9;463
rldzu;1;2;8;8;Divide;3;3;8;280
Match;2;Team1;THotS;Score;264;Team2;CUNTS;Score;243
Name;S;K;D;N;Name;S;K;D;N
Bax;6;6;7;132;muSe;5;6;5;271
Revan;7;8;8;-221;leagman1;6;6;10;-147
rldzu;4;6;8;-145;cosAx;8;8;6;-280
