Match;1;Team1;CoC;Score;300;Team2;S2D;Score;129
Name;A;K;D;N;Name;A;K;D;N
Scy;13;14;8;618;Hellgore;8;10;11;-202
Guglimugli;18;8;7;728;Goos;10;3;8;-480
TatziTatz;14;4;5;-358;Akolyth;7;3;10;-751
Match;2;Team1;CoC;Score;300;Team2;S2D;Score;146
Name;A;K;D;N;Name;A;K;D;N
Scy;11;19;7;828;Hellgore;6;9;11;-118
Guglimugli;16;7;6;254;Goos;12;4;9;-354
TatziTatz;13;2;5;-182;Akolyth;10;4;11;-751
