Match;1;Team1;dbxxd;Score;300;Team2;OoP;Score;139
Name;A;K;D;N;Name;A;K;D;N
muse;9;11;6;310;Shacka;1;10;10;-480
leagman1;11;9;5;594;Jordyvb;9;1;10;-515
Match;2;Team1;dbxxd;Score;300;Team2;OoP;Score;95
Name;A;K;D;N;Name;A;K;D;N
muse;10;17;5;728;Shacka;4;7;13;-738
cosax;16;8;6;608;Jordyvb;8;3;14;-675
