Match;1;Team1;DE;Score;300;Team2;RGC;Score;145
Name;A;K;D;N;Name;A;K;D;N
Ragnor;16;12;8;394;Haloex;9;7;8;-180
Verax;15;9;5;374;DesertFox;10;6;11;-640
Toni;15;8;7;149;Blizz;11;6;12;-270
Match;2;Team1;DE;Score;300;Team2;RGC;Score;218
Name;A;K;D;N;Name;A;K;D;N
Ragnor;16;11;9;185;Haloex;10;9;10;-430
Verax;14;12;7;207;DesertFox;10;7;8;109
Toni;15;7;10;-285;Blizz;15;9;12;-96
