Match;1;Team1;STD;Score;301;Team2;T999;Score;215
Name;S;K;D;N;Name;S;K;D;N
Electrino;17;17;8;749;Legolas;11;14;12;-188
Helgore;9;9;9;59;StickNik;4;6;13;-630
Goos;4;4;6;-96;Schmeth;3;3;10;-196
Match;1;Team1;STD;Score;300;Team2;T999;Score;175
Name;S;K;D;N;Name;S;K;D;N
Electrino;12;12;7;384;Legolas;6;6;10;-154
Helgore;5;6;6;147;StickNik;3;4;11;-839
Goos;9;10;5;418;Schmeth;6;6;8;-190
