Match;1;Team1;CoC;Score;192;Team2;STD;Score;300
Name;S;K;D;N;Name;S;K;D;N
Guglimugli;3;4;6;-51;Electrino;9;9;6;303
Warrior;7;7;5;125;Helgore;6;6;4;-115
TatziTatz;5;5;8;-343;Goos;4;4;6;19
Match;2;Team1;CoC;Score;140;Team2;STD;Score;304
Name;S;K;D;N;Name;S;K;D;N
Guglimugli;3;5;10;-136;Electrino;15;16;4;602
Warrior;4;4;8;-422;Helgore;3;3;6;141
TatziTatz;3;3;7;-538;Goos;4;4;3;294
