Match;1;Team1;STD;Score;162;Team2;THotS;Score;257
Name;S;K;D;N;Name;S;K;D;N
Electrino;7;8;6;49;rldzu;6;7;6;119
Akolyth;4;4;10;-402;Bax;8;8;7;117
Match;2;Team1;STD;Score;163;Team2;THotS;Score;292
Name;S;K;D;N;Name;S;K;D;N
Electrino;5;6;11;-257;rldzu;12;12;5;461
Akolyth;4;4;11;-730;Bax;7;9;7;379
