Match;1;Team1;T999;Score;219;Team2;RGC;Score;300
Name;A;K;D;N;Name;A;K;D;N
Swonko;4;15;13;-365;Blizz;10;17;10;333
StickNik;15;3;15;-650;robb;16;11;9;454
Match;2;Team1;T999;Score;220;Team2;RGC;Score;257
Name;A;K;D;N;Name;A;K;D;N
Swonko;8;10;11;-165;Blizz;8;12;11;-17
StickNik;10;8;11;-440;Haloex;10;10;8;377
