Match;1;Team1;dbxxd;Score;300;Team2;RGC;Score;238
Name;A;K;D;N;Name;A;K;D;N
leagman1;13;14;8;211;Haloex;13;11;8;358
cosax;20;10;8;192;Blizz;13;10;13;-289
Atlas;17;6;11;-230;DesertFox;17;4;11;-630
Match;2;Team1;dbxxd;Score;301;Team2;RGC;Score;207
Name;A;K;D;N;Name;A;K;D;N
muse;15;11;5;528;Haloex;11;6;10;-345
cosax;15;10;7;41;Blizz;8;7;10;-370
Divide;18;7;8;34;Wolfeye;8;6;9;-237
