Match;1;Team1;AR;Score;246;Team2;CoC;Score;224
Name;S;K;D;N;Name;S;K;D;N
Verax;5;5;6;-138;Guglimugli;9;10;4;629
Milk7Way;4;4;7;-235;Warrior;4;4;7;-108
Law;4;5;5;-229;TatziTatz;1;3;6;-274
Match;2;Team1;AR;Score;261;Team2;CoC;Score;196
Name;S;K;D;N;Name;S;K;D;N
Verax;8;9;6;0;Guglimugli;11;12;7;0
Milk7Way;3;4;8;0;Warrior;3;3;10;0
Law;6;9;6;0;TatziTatz;1;1;8;0
