Match;1;Team1;AR;Score;270;Team2;STD;Score;277
Name;S;K;D;N;Name;S;K;D;N
Verax;16;16;7;618;Electrino;8;9;8;136
Wolfeye;5;6;7;-16;Goos;7;8;8;-122
Brightstar;2;2;7;-539;Akolyth;3;3;10;-543
Match;2;Team1;AR;Score;276;Team2;STD;Score;279
Name;S;K;D;N;Name;S;K;D;N
Verax;14;14;6;507;Electrino;11;11;8;160
Wolfeye;4;4;6;72;Goos;4;4;9;-291
Brightstar;3;4;10;-560;Helgore;5;6;6;-119
