Match;1;Team1;CoC;Score;156;Team2;T999;Score;204
Name;S;K;D;N;Name;S;K;D;N
TatziTatz;6;6;7;8;StickNik;9;9;6;-153
LeDuc;3;3;8;-431;Legolas;5;6;4;459
Match;2;Team1;CoC;Score;152;Team2;T999;Score;253
Name;S;K;D;N;Name;S;K;D;N
TatziTatz;1;2;5;-171;Schmeth;9;9;3;239
LeDuc;6;6;9;-336;Swonko;4;4;5;213
