Match;1;Team1;CoC;Score;285;Team2;T999;Score;273
Name;S;K;D;N;Name;S;K;D;N
Guglimugli;9;11;7;389;Swonko;7;7;5;130
TatziTatz;6;6;7;-424;Jordyvb;6;7;11;-137
Warrior;5;6;8;-131;Shacka;5;5;8;-248
Match;2;Team1;CoC;Score;301;Team2;T999;Score;222
Name;S;K;D;N;Name;S;K;D;N
Guglimugli;15;16;6;695;Swonko;1;4;10;-385
TatziTatz;9;9;6;-144;Jordyvb;5;6;13;-566
Warrior;7;8;9;365;StickNik;9;9;14;-441
