Match;1;Team1;T999;Score;171;Team2;DE;Score;300
Name;A;K;D;N;Name;A;K;D;N
StickNik;5;8;14;-1060;Ragnor;16;11;6;812
Norbert;9;6;9;-215;Toni;17;10;7;337
Swonko;8;3;8;-382;Verax;11;10;4;203
Match;2;Team1;T999;Score;259;Team2;DE;Score;301
Name;A;K;D;N;Name;A;K;D;N
StickNik;12;6;13;-796;Jacob;15;4;7;-86
Norbert;8;8;9;100;Toni;16;9;8;285
Swonko;15;4;9;-407;Verax;9;17;6;438
